Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Network Segment,IDS/IPS Alerts,anomaly
1,1277,0,0,0,87.08,0,0,0,1,0,1,0,1
2,419,0,2,0,62.22,0,2,0,2,2,2,1,1
1,813,0,0,0,1.8,1,2,0,2,0,1,1,1
1,1056,1,2,1,47.82,0,0,0,0,2,1,1,1
0,678,0,2,1,92.41,0,1,0,2,0,2,0,1
0,1463,1,1,1,18.39,1,0,0,1,1,0,1,1
0,901,0,0,1,73.31,1,1,0,0,1,2,0,1
2,1072,1,1,0,28.56,0,0,0,2,1,2,0,1
2,267,0,0,1,98.19,0,2,1,0,1,2,1,1
0,1369,1,1,1,61.32,1,2,1,0,1,2,0,1
0,70,1,2,0,10.79,0,2,1,1,1,2,0,-1
2,1366,1,2,0,88.24,1,2,1,2,0,0,0,-1
2,278,0,0,0,64.85,0,2,0,2,1,1,1,1
0,1269,1,2,0,16.43,1,1,0,0,1,0,1,1
0,528,0,2,1,53.38,1,1,1,1,0,2,1,1
2,84,1,1,1,57.29,0,2,0,2,1,0,0,1
2,314,1,1,1,74.74,0,1,1,2,2,2,0,1
2,1331,0,1,1,67.38,0,2,0,0,2,2,0,1
2,1271,1,2,1,38.58,0,1,0,2,0,0,1,1
0,334,0,0,0,53.82,1,2,0,1,1,0,0,1
0,507,0,0,0,31.95,1,2,0,1,0,0,1,1
2,855,1,2,1,70.08,1,0,0,1,0,0,0,1
2,1423,1,2,1,85.94,1,0,0,1,0,1,0,1
2,730,0,1,1,39.44,0,1,0,0,0,2,1,1
1,774,0,2,0,29.92,1,1,0,0,1,2,0,1
1,1229,1,0,0,26.14,1,0,1,2,1,0,0,1
0,1291,0,0,0,30.52,0,1,1,0,0,1,0,1
0,1387,1,2,0,40.62,0,2,0,1,1,0,1,1
1,1349,0,2,1,89.94,1,2,0,0,0,1,1,1
1,1220,1,1,0,77.95,0,2,0,0,1,1,0,1
0,89,1,0,1,52.02,1,1,0,0,0,2,1,1
2,1000,1,2,0,48.56,0,0,0,0,0,0,1,1
2,107,1,2,1,97.79,1,2,1,0,0,0,0,-1
0,225,1,2,1,78.54,1,2,1,0,1,0,1,1
0,142,0,2,1,19.96,1,2,0,2,1,2,1,-1
1,1331,1,0,1,3.66,0,2,0,2,2,1,0,1
2,307,0,2,0,50.55,0,0,0,2,0,0,1,-1
0,1184,0,1,1,35.37,0,0,0,0,2,1,1,1
2,174,1,1,1,8.18,0,1,0,1,1,0,0,1
0,1190,1,2,1,74.26,0,0,0,1,1,1,1,1
0,1155,1,2,1,44.92,0,1,0,2,0,1,1,1
1,988,0,2,1,12.16,1,0,0,1,0,1,0,1
2,624,1,0,1,50.81,0,2,0,2,2,2,1,1
2,1312,1,0,0,63.67,0,0,1,1,1,2,0,1
2,1198,1,0,1,88.19,0,1,0,2,0,2,0,1
0,1047,1,0,0,75.62,0,2,1,1,1,0,0,1
1,1216,0,2,0,20.55,1,1,1,1,2,1,0,1
1,1355,0,1,0,96.8,0,0,0,0,2,1,1,1
0,1222,1,1,0,65.22,1,2,1,0,0,0,0,1
1,927,1,0,1,15.41,0,1,0,1,1,0,0,1
1,980,1,1,1,46.91,0,2,1,0,2,0,0,1
1,1439,0,2,1,21.9,0,2,1,0,2,0,0,1
2,798,1,0,1,27.76,0,0,1,1,1,0,0,1
1,361,1,1,0,40.13,1,2,0,1,0,0,1,1
1,946,1,1,0,31.9,1,1,1,1,0,0,0,1
0,1121,1,2,0,7.94,1,2,1,1,2,0,1,1
2,871,0,2,0,3.64,1,0,0,0,2,0,1,-1
2,478,0,1,1,68.03,0,0,1,1,0,0,1,1
0,1242,0,0,1,92.52,1,2,1,1,1,2,0,1
1,1044,0,2,0,79.35,0,1,0,2,1,1,0,1
0,205,1,2,1,87.2,1,0,0,2,1,1,0,1
2,520,1,0,0,13.84,1,2,1,2,1,1,0,1
2,773,1,0,0,6.75,0,1,1,2,0,2,1,1
2,643,0,1,0,52.37,0,1,0,1,0,2,0,1
2,243,1,2,1,95.2,0,1,0,0,1,1,1,1
2,1302,0,0,1,17.96,1,2,1,2,1,1,0,1
0,1137,1,2,0,14.71,1,0,0,2,0,1,0,1
2,636,0,2,0,59.82,0,1,0,0,1,1,0,1
2,1157,0,0,1,36.16,0,2,1,2,1,1,0,1
2,1044,1,1,0,28.65,0,1,0,2,0,0,0,1
2,137,1,2,0,72.39,1,0,1,0,1,0,1,1
0,425,0,0,1,40.32,1,2,1,0,0,2,1,1
1,1374,1,2,1,41.21,0,1,1,2,0,0,1,1
1,372,0,2,0,18.39,0,0,1,1,1,1,1,1
0,1415,0,0,1,0.27,1,1,1,2,2,1,1,1
0,1442,1,2,1,46.79,0,0,1,2,2,2,1,-1
0,391,0,2,0,67.91,1,0,0,2,1,1,0,1
2,830,0,1,0,64.34,0,1,0,0,1,1,0,1
1,1392,1,0,0,77.99,0,1,0,1,1,2,0,1
0,492,0,1,0,4.76,1,1,0,2,0,0,0,1
2,947,0,0,0,96.79,1,0,1,2,1,1,1,1
2,1487,1,1,1,12.61,0,1,1,2,0,0,1,-1
2,350,0,0,1,99.52,0,1,0,0,1,0,0,1
2,781,1,0,1,23.63,1,1,0,0,2,0,1,1
2,519,1,1,1,99.04,0,2,1,1,2,0,0,1
2,285,0,1,0,6.06,0,0,1,1,0,2,0,1
2,1236,1,2,1,87.88,1,0,1,2,0,2,0,-1
1,273,1,0,1,20.57,0,1,0,2,2,0,0,1
1,193,0,0,0,73.82,1,1,0,0,1,0,0,1
1,1098,0,1,0,0.09,0,2,0,1,0,2,0,1
0,341,0,2,1,0.89,0,0,0,1,1,0,1,1
1,367,1,0,0,94.3,1,2,1,1,0,1,0,1
1,624,0,2,0,56.27,1,1,0,1,0,2,0,1
2,180,0,1,1,55.46,0,0,1,1,2,2,1,1
0,994,1,1,1,57.56,1,0,1,1,1,2,1,1
0,98,0,2,0,1.73,0,2,0,0,1,2,1,-1
0,404,1,0,0,70.85,0,2,1,2,1,2,0,1
1,1206,0,1,0,75.83,1,2,0,1,0,0,1,1
2,1223,0,0,0,24.4,1,0,1,1,0,2,0,1
2,509,0,2,0,90.89,0,2,1,1,0,1,1,1
1,319,0,1,1,31.25,0,0,1,2,1,2,1,1
1,1298,0,2,0,41.96,1,2,0,2,0,1,1,1
2,612,1,0,0,73.47,1,0,0,0,2,2,1,1
2,588,1,0,0,55.05,0,0,1,2,2,1,0,1
2,1237,1,0,0,63.53,0,0,0,0,0,1,1,1
0,513,1,1,0,0.85,1,2,0,2,2,1,0,1
0,442,0,0,1,28.32,1,1,1,1,1,2,0,1
0,1047,1,0,0,1.81,1,0,0,1,1,0,0,1
1,516,1,1,0,51.44,0,0,0,2,2,0,0,1
0,318,0,2,1,14.73,1,1,0,0,1,1,0,1
1,1107,1,1,1,24.95,1,1,1,0,2,2,0,1
1,165,0,0,0,89.35,1,2,0,0,0,0,0,1
2,126,1,0,0,88.7,1,0,0,1,1,0,0,-1
2,1239,1,1,1,12.75,1,0,1,2,1,2,1,1
0,137,1,0,1,16.94,1,0,0,2,0,2,1,-1
1,1189,0,1,1,73.98,1,0,0,0,0,0,0,1
1,994,1,0,0,99.97,1,2,1,0,1,0,0,1
1,546,1,2,1,44.68,1,0,1,0,2,1,1,1
0,1227,0,2,1,26.69,0,1,1,2,0,0,1,1
0,350,1,2,1,89.87,1,1,1,1,2,1,1,1
1,1482,0,2,0,78.57,1,1,1,0,2,0,0,1
0,399,0,1,1,4.74,0,0,1,1,0,2,1,1
2,203,1,1,1,17.41,0,2,1,0,1,2,0,1
2,1360,1,0,1,59.6,0,2,1,0,0,1,1,1
2,867,0,0,1,29.26,1,0,0,0,0,1,0,1
1,654,0,1,1,60.34,1,2,0,0,0,2,1,1
2,819,1,0,0,5.16,0,1,1,0,2,1,0,1
2,694,0,2,0,79.91,1,0,1,0,1,2,0,1
2,1438,1,1,0,92.75,0,2,1,2,2,2,1,-1
1,676,1,1,0,23.78,1,0,0,1,0,2,0,1
1,890,1,2,1,36.71,0,2,0,0,1,2,0,1
1,801,0,1,0,92.38,0,0,1,1,0,2,1,1
1,862,1,1,1,62.38,0,1,0,0,2,0,1,1
1,1381,0,1,1,12.81,1,0,1,1,2,1,0,1
2,898,0,1,1,41.09,0,2,0,0,2,2,0,1
1,437,0,2,1,92.74,1,1,0,0,2,1,0,1
1,712,1,0,1,78.04,0,0,1,0,1,0,1,1
0,1060,0,1,1,18.02,1,1,0,0,2,2,0,1
2,928,0,2,0,45.29,0,0,0,0,2,1,1,1
0,426,0,0,1,67.05,1,2,1,1,0,1,0,1
1,863,0,0,0,90.04,1,1,0,2,2,1,0,1
0,892,1,1,0,25.86,0,1,0,0,0,2,1,1
1,674,0,2,1,45.31,1,2,1,0,0,1,1,1
2,670,0,1,1,42.48,0,2,1,1,0,1,1,1
1,289,0,2,0,94.2,0,0,0,1,2,0,1,1
1,1015,1,2,1,20.35,1,1,0,2,1,2,0,1
0,577,0,0,0,33.38,0,1,1,0,2,0,1,1
1,1461,0,1,0,7.95,0,1,0,0,2,0,1,1
2,535,1,0,0,11.25,0,2,1,1,2,0,1,1
1,710,0,2,0,69.06,0,1,0,2,1,1,1,1
1,117,1,2,0,70.89,1,0,1,0,1,1,0,1
2,1096,0,0,1,65.71,1,2,1,1,1,0,1,1
2,104,0,1,0,28.66,1,1,0,0,0,2,0,1
0,242,0,2,1,48.22,0,1,1,1,2,1,0,1
2,713,0,1,0,24.06,0,1,1,0,1,2,1,1
0,147,0,0,0,93.23,0,2,1,0,0,0,1,-1
1,960,1,0,0,55.65,0,1,1,1,2,2,0,1
2,727,1,1,0,23.09,0,1,1,0,2,2,1,1
0,157,1,0,0,12.7,0,1,0,1,0,2,1,1
0,657,1,2,1,80.64,1,0,1,0,1,2,0,1
0,583,0,1,1,45.14,1,0,0,2,2,2,0,1
2,1063,1,0,1,21.31,0,0,1,1,0,2,0,1
2,1134,0,1,1,74.6,1,0,0,0,0,2,1,1
2,1196,0,1,0,21.13,0,0,1,2,0,2,1,1
2,110,1,2,1,80.63,1,2,1,1,1,2,0,1
1,1067,0,1,1,97.93,1,2,1,0,2,0,1,1
1,559,0,2,1,46.78,1,2,1,0,2,1,1,1
1,598,0,0,1,73.7,1,1,1,1,0,0,1,1
2,759,1,1,0,51.87,1,0,0,1,1,0,0,1
0,718,1,0,1,51.68,1,0,0,2,0,1,0,1
0,114,0,2,0,1.05,0,0,0,0,2,2,1,-1
2,946,1,0,0,16.43,1,2,1,1,2,1,1,1
0,1120,1,2,1,14.59,0,1,0,1,0,2,0,1
1,1214,1,0,0,78.51,1,1,1,1,1,1,1,1
1,114,1,0,0,29.58,0,0,1,2,2,1,1,1
1,964,0,2,1,63.34,0,1,1,1,2,0,0,1
0,1400,0,2,1,7.01,1,1,0,1,0,0,1,-1
0,76,1,0,0,70.47,1,2,0,2,2,1,0,-1
2,692,0,1,1,48.06,0,1,1,1,0,2,1,1
1,1083,1,2,1,58.43,0,0,1,1,2,2,0,1
0,1064,0,0,0,80.26,0,0,0,0,1,1,0,1
0,525,0,2,1,71.31,0,0,1,2,1,2,0,1
0,1421,1,1,1,4.17,0,2,1,1,0,1,0,1
2,511,0,0,1,79.6,0,2,1,2,1,1,0,1
0,1468,0,0,0,42.96,1,1,1,1,0,0,0,1
1,762,1,0,1,86.75,1,2,1,0,2,1,0,1
2,823,1,1,1,14.93,1,1,0,1,0,1,0,1
0,737,1,1,1,76.96,1,0,0,1,2,2,0,1
2,772,0,2,0,94.99,1,1,0,0,1,2,1,1
0,639,0,0,0,73.82,0,2,0,2,2,2,0,1
0,183,1,1,1,13.66,0,2,1,2,0,2,0,-1
2,547,1,0,1,96.13,1,1,1,0,0,0,0,1
2,775,0,1,1,3.41,1,1,0,2,2,2,1,1
2,511,0,2,0,95.94,1,0,1,0,1,2,1,1
2,600,1,0,1,71.14,0,2,0,2,2,2,0,1
0,839,0,2,0,37.17,1,2,0,1,1,2,0,1
2,1081,1,0,1,74.6,1,0,1,1,0,1,0,1
1,777,1,2,0,87.83,1,0,1,0,0,2,0,1
2,516,0,0,0,76.4,0,2,1,1,1,1,0,1
2,1403,1,2,0,36.7,0,0,0,1,2,1,0,1
2,1493,0,1,0,0.07,1,2,1,0,0,2,1,-1
0,420,1,0,0,83.33,1,2,1,2,2,2,0,1
2,1165,1,2,1,33.45,0,1,0,0,2,1,0,1
2,465,0,2,0,76.12,0,0,0,2,0,0,1,-1
0,934,1,2,1,40.0,1,0,1,2,1,2,0,1
2,1254,0,0,1,35.95,1,0,1,1,0,1,1,1
0,1166,0,0,0,39.86,1,1,0,1,1,2,1,1
2,254,1,0,1,6.7,0,1,1,0,0,0,0,-1
0,738,1,2,1,78.63,0,1,0,2,1,1,1,1
0,355,1,0,1,31.94,1,0,1,2,2,1,1,1
1,1243,1,2,0,17.96,1,2,0,0,1,2,0,1
0,431,0,2,0,8.57,0,2,0,0,2,2,1,-1
1,314,1,2,1,60.32,1,1,1,2,2,2,1,1
0,968,0,2,0,19.51,1,2,0,2,0,2,0,1
0,615,0,2,0,13.94,1,2,1,0,2,0,1,1
2,1432,1,1,1,25.75,1,1,1,1,2,1,1,1
1,1247,1,1,0,50.93,1,2,0,1,0,0,0,1
1,1361,1,0,1,87.75,1,0,1,1,0,1,1,1
2,369,1,1,1,63.59,1,0,1,1,0,0,0,1
1,743,1,2,1,65.37,0,1,0,2,2,1,0,1
0,245,0,0,0,29.7,1,1,0,0,2,0,0,1
1,326,1,1,1,79.58,1,2,0,1,1,2,0,1
2,604,1,2,1,59.46,0,2,1,2,2,2,0,1
1,429,1,2,0,45.67,0,0,1,1,0,0,1,1
1,530,1,1,1,78.07,1,2,1,2,0,2,0,1
1,1219,0,0,0,53.65,0,2,1,1,1,1,0,1
0,1322,1,0,1,47.99,1,0,1,0,2,0,1,1
2,120,0,0,0,68.5,1,0,0,1,0,1,0,1
2,1003,0,0,0,93.95,1,0,0,1,1,2,1,1
1,460,0,2,1,16.24,0,1,1,2,1,0,1,1
1,1495,0,2,1,15.81,0,1,0,0,2,2,0,1
0,1179,1,2,0,73.95,0,2,1,1,0,0,1,1
2,706,0,1,1,64.42,0,0,0,1,1,2,1,1
1,256,0,0,0,38.43,1,2,0,2,2,1,1,1
0,278,0,0,1,51.14,0,0,0,0,1,0,1,1
0,1051,0,2,1,82.81,1,2,0,2,2,0,1,1
2,892,1,2,0,96.47,0,0,1,2,1,0,0,1
0,1086,0,2,0,22.6,1,1,1,0,2,0,1,1
2,433,1,0,1,1.81,1,2,1,2,1,0,0,-1
0,844,1,2,0,86.77,0,0,0,1,0,0,0,1
0,253,1,1,0,0.34,1,2,0,2,0,1,1,1
2,249,1,1,0,20.57,0,0,0,1,2,2,1,1
1,967,0,1,0,74.91,1,2,1,1,0,2,0,1
0,136,0,0,1,88.3,1,0,1,2,1,2,0,-1
1,965,1,1,1,87.93,1,0,0,1,0,2,1,1
0,1423,0,0,0,65.03,1,2,0,1,2,2,0,1
0,528,0,2,0,96.27,1,1,1,2,2,1,0,1
2,877,1,1,1,93.68,0,0,0,1,2,1,0,1
0,915,1,2,1,33.68,0,0,1,0,2,2,1,1
1,1351,0,1,1,78.84,0,2,0,0,2,2,1,1
1,1095,0,2,1,29.75,1,0,0,0,2,2,0,1
1,1156,0,1,0,52.97,0,0,0,1,2,1,1,1
2,471,1,2,0,34.87,0,2,1,1,0,0,1,1
0,723,0,2,1,10.65,1,0,0,2,1,2,1,1
1,1035,0,0,1,84.97,0,2,0,0,1,1,1,1
1,641,1,1,1,17.18,1,1,0,0,1,0,1,1
0,648,0,2,1,0.99,1,0,1,0,2,1,0,-1
2,316,1,2,0,68.46,1,0,1,2,2,1,0,1
0,212,0,2,0,51.67,0,0,1,0,2,0,0,1
1,1304,0,0,0,75.72,0,1,1,2,1,1,0,1
0,1203,0,2,0,8.53,0,1,0,0,1,0,1,1
0,1387,1,2,0,81.3,0,0,0,1,0,2,0,-1
2,1408,0,1,0,83.23,0,0,0,0,2,2,0,-1
0,861,1,1,1,28.61,1,0,1,1,0,2,1,1
0,1208,0,1,1,27.9,1,0,0,2,0,2,1,1
0,1474,1,0,0,47.68,1,1,0,1,2,1,1,1
1,604,1,2,1,2.89,0,1,1,1,0,0,0,1
2,1007,1,2,0,77.95,1,2,0,1,2,1,0,1
2,588,1,0,0,93.55,0,0,1,2,0,1,1,1
1,1121,1,2,0,20.08,1,0,1,0,0,0,1,1
0,1078,0,2,1,37.68,1,1,0,0,2,0,0,1
0,1033,0,2,0,7.67,0,1,0,1,0,0,0,1
2,722,1,2,0,83.4,1,1,0,2,1,2,0,1
1,423,1,0,1,60.19,1,1,0,0,2,1,0,1
2,1280,0,2,0,75.82,1,0,0,0,1,2,1,1
0,508,1,2,1,72.29,0,1,0,2,0,2,0,1
1,722,1,1,1,11.61,1,0,0,2,1,1,0,1
0,394,1,2,0,0.25,1,2,1,2,1,2,1,-1
0,1187,1,2,1,39.96,1,1,0,0,0,2,0,1
2,1488,0,0,0,26.82,0,1,1,1,0,2,1,1
0,1107,0,0,0,89.88,1,1,1,1,0,0,0,1
2,1292,1,0,0,45.33,0,0,0,1,0,1,1,1
0,75,0,1,1,31.15,1,1,1,1,2,1,0,1
0,816,1,1,0,91.97,0,0,0,0,1,0,1,1
0,1356,0,1,0,6.35,0,1,0,0,2,0,1,1
2,204,1,0,1,21.85,1,0,1,0,0,1,1,1
2,392,0,1,1,81.17,0,2,0,1,0,1,0,1
0,554,1,0,0,89.5,0,0,1,0,1,1,0,1
0,1005,0,0,1,8.62,1,0,1,1,1,1,1,1
1,436,1,0,0,22.06,0,1,1,0,0,1,0,1
2,844,1,2,0,83.93,1,0,0,2,2,1,0,1
1,450,1,0,0,54.51,0,1,0,2,2,2,0,1
2,108,0,2,0,9.88,1,2,1,2,0,1,0,-1
0,1094,0,0,0,85.46,1,0,0,1,2,2,0,1
1,669,0,1,0,0.55,0,1,1,0,2,2,0,1
1,657,1,1,1,94.49,0,2,0,2,0,2,0,1
1,1440,0,2,1,76.38,0,2,0,2,0,2,1,1
2,1206,1,2,0,59.04,0,1,1,1,1,1,0,1
1,468,0,0,0,53.78,1,0,1,1,0,2,1,1
2,753,0,0,0,36.65,0,2,1,2,0,0,1,1
1,1389,0,1,1,98.99,0,1,1,0,1,1,1,1
2,719,0,1,0,35.61,1,0,1,1,2,2,1,1
1,804,0,0,0,33.32,0,0,1,0,2,0,1,1
1,673,0,0,0,96.01,0,1,1,1,0,2,0,1
0,1404,0,0,0,3.12,0,2,0,0,1,0,1,-1
0,1174,0,2,1,73.26,1,2,1,2,1,2,1,1
0,1334,1,2,1,72.59,0,2,0,1,2,0,1,-1
0,802,1,2,0,8.53,0,2,0,0,1,0,0,1
2,1364,0,0,1,48.96,1,0,1,1,0,1,0,1
0,790,1,1,0,67.43,0,0,1,0,2,0,1,1
1,749,1,1,0,4.52,0,2,1,2,0,2,1,1
1,1265,1,0,1,29.75,0,0,0,1,0,1,0,1
2,1292,1,1,0,71.4,0,0,1,2,1,2,0,1
1,1270,0,0,1,37.01,0,0,1,0,2,2,0,1
0,1215,1,2,1,3.51,0,0,0,1,2,2,1,-1
2,964,0,2,1,90.83,1,2,1,0,0,0,0,1
2,398,0,2,1,53.55,1,1,1,0,1,0,0,1
1,1146,1,0,0,87.84,0,0,1,0,1,2,1,1
0,1091,1,1,0,10.37,0,2,0,0,2,0,0,1
2,348,1,2,0,53.77,1,0,1,2,1,2,0,1
0,1073,0,1,0,63.99,1,2,1,0,0,1,0,1
2,114,1,1,0,82.16,0,2,1,1,1,2,0,1
2,545,1,2,1,45.99,0,1,1,1,1,0,0,1
0,760,1,2,1,99.93,1,0,0,0,1,1,0,1
1,116,0,1,0,10.63,1,1,1,2,2,2,0,1
2,580,1,2,1,54.07,0,0,0,1,0,1,1,1
1,1011,1,0,0,3.51,0,0,0,0,0,0,0,-1
0,83,1,1,0,76.01,1,0,0,1,0,1,1,1
0,1322,1,2,1,8.8,0,1,0,1,2,1,0,1
0,137,1,2,1,1.65,0,1,0,2,0,2,1,-1
0,445,1,0,1,42.79,0,1,1,2,0,0,0,1
1,86,0,1,0,57.9,1,1,0,2,2,1,0,1
2,546,0,1,0,74.54,1,1,0,2,1,0,1,1
0,223,0,2,1,27.01,0,1,1,1,2,0,1,1
0,415,1,0,1,79.79,0,1,1,2,2,1,0,1
2,189,0,2,1,1.6,0,2,1,2,0,0,1,-1
2,1237,0,1,1,37.88,0,1,1,0,1,2,1,1
2,1314,0,1,0,77.23,0,2,1,0,2,1,0,1
1,958,0,1,0,44.85,0,2,1,0,1,2,1,1
1,271,1,2,1,86.51,1,2,0,0,2,1,1,-1
2,957,1,2,1,48.68,1,0,1,0,1,0,1,1
2,1496,1,2,0,74.01,0,2,0,0,1,1,1,1
2,700,1,2,1,9.56,1,1,0,0,2,1,1,1
1,376,1,2,1,60.26,0,0,1,2,1,2,0,1
1,221,0,1,1,69.92,0,2,1,1,1,0,1,1
2,425,1,0,0,66.49,1,1,1,1,2,0,0,1
0,870,0,2,0,57.16,0,1,0,0,2,0,1,1
0,1346,0,0,0,74.67,1,0,0,0,2,0,0,-1
1,854,1,1,0,10.8,0,2,1,1,1,1,0,1
0,590,1,1,1,16.05,0,0,1,1,0,2,1,1
2,989,1,0,1,48.56,0,1,0,2,0,0,0,1
2,260,0,2,0,91.11,0,2,1,2,1,1,0,1
0,1007,0,0,0,66.1,0,2,1,0,2,1,0,1
0,357,1,1,1,42.18,1,1,1,2,0,0,0,1
2,1376,1,2,1,50.12,0,0,0,2,1,0,0,1
2,1302,1,2,1,7.62,0,0,1,2,1,0,1,1
1,939,1,0,1,37.97,0,1,1,2,2,2,1,1
2,775,1,1,1,20.19,0,1,1,1,2,0,0,1
1,142,0,1,1,34.15,1,0,1,0,1,0,1,1
0,163,1,0,0,31.71,0,2,1,0,1,1,1,1
0,452,1,0,1,36.64,0,0,1,2,2,1,1,1
2,1249,0,0,0,20.35,0,2,1,0,2,1,0,1
2,554,0,1,0,29.95,0,1,0,0,1,1,0,1
0,1218,1,0,0,97.55,1,2,0,2,2,0,1,-1
0,292,0,1,1,44.59,1,2,0,2,2,0,0,1
1,414,0,2,1,93.6,1,0,0,2,0,2,1,1
1,233,1,0,1,95.12,0,0,1,2,1,0,1,1
2,986,1,2,1,49.52,1,0,1,1,1,2,1,1
0,1186,0,0,0,68.14,1,1,1,1,0,0,1,1
2,67,0,1,1,5.65,1,2,1,0,1,0,1,-1
1,593,1,1,1,9.15,1,0,0,1,2,2,1,1
0,390,1,0,0,2.85,1,2,1,1,0,1,0,1
2,1092,0,0,0,4.8,1,0,1,0,0,1,1,1
0,1316,0,0,1,35.6,0,0,1,1,1,0,1,1
2,570,1,0,0,83.34,1,0,1,0,1,2,1,1
1,509,1,2,1,56.49,0,2,1,1,0,2,0,1
1,166,0,2,1,5.74,1,2,1,1,1,0,0,1
2,482,0,1,0,90.5,1,2,1,2,1,1,0,1
0,1321,0,2,1,85.1,0,1,1,2,2,2,1,1
2,846,1,1,0,65.26,0,2,1,1,2,2,1,1
2,1020,1,2,0,12.46,1,1,0,1,0,1,1,1
0,1229,0,0,1,30.88,1,0,1,1,0,0,0,1
0,622,0,1,1,17.69,0,1,0,1,1,1,0,1
2,1319,1,1,1,15.39,1,0,0,0,1,0,0,1
0,900,1,1,0,44.45,1,1,0,2,0,0,1,1
0,1321,1,0,1,47.58,0,1,1,0,2,2,0,1
2,888,1,1,0,35.94,1,2,1,0,1,1,1,1
2,554,1,0,1,18.11,0,0,1,0,2,2,0,1
1,1088,0,2,1,93.68,0,0,0,1,2,2,0,1
2,735,0,1,1,26.01,0,2,0,0,0,0,1,1
2,827,1,2,1,54.72,1,1,1,0,2,1,0,1
1,913,0,1,1,92.11,0,2,0,1,0,0,0,1
0,662,0,1,0,25.6,0,2,0,1,2,0,0,1
2,1076,1,0,1,76.88,1,1,0,1,0,1,1,1
2,199,1,2,0,87.69,0,1,1,2,0,2,1,1
0,526,0,2,0,6.99,0,1,1,1,0,2,1,1
2,988,0,2,0,93.41,0,2,0,0,0,0,1,-1
2,125,0,1,1,51.8,0,0,0,1,2,2,0,1
1,1147,1,0,0,58.45,1,2,0,2,2,2,1,1
0,404,1,0,0,80.12,0,0,1,2,2,2,1,-1
0,1282,0,0,0,60.55,0,0,0,0,2,2,1,-1
1,1421,0,1,1,98.89,0,0,1,0,1,0,0,1
1,1355,1,2,0,31.86,1,0,0,2,1,1,0,1
2,1171,1,0,0,86.42,1,0,0,2,2,0,1,1
1,219,0,2,0,73.44,0,1,1,1,1,0,0,1
2,204,0,0,0,49.58,0,2,1,0,0,0,1,1
2,911,1,2,1,84.86,1,1,1,2,2,1,0,1
1,1007,0,1,1,99.37,0,0,0,0,2,0,0,1
1,698,1,1,1,6.53,1,1,0,0,0,0,0,1
2,365,0,2,1,96.82,1,2,1,0,2,2,0,-1
2,110,0,2,1,6.71,1,0,1,1,1,2,1,-1
0,727,0,0,0,16.88,0,1,1,2,1,1,1,1
2,796,0,2,0,31.72,1,0,0,2,1,1,1,1
0,423,0,0,0,0.85,0,0,0,2,1,1,0,1
1,1058,0,0,1,84.71,1,0,0,1,1,1,1,1
0,432,1,0,1,37.13,1,1,1,0,0,2,1,1
2,88,0,0,1,62.71,0,0,0,0,0,1,1,1
1,995,0,0,0,37.99,1,1,1,0,2,1,1,1
1,952,0,0,0,24.29,1,1,0,1,2,2,0,1
0,1032,1,1,0,27.77,0,0,0,0,2,0,0,1
1,148,1,2,1,43.89,1,0,1,2,2,0,0,1
0,1497,0,0,0,31.86,1,0,0,0,1,1,0,1
2,611,1,1,0,69.61,1,0,0,0,1,0,1,1
1,215,1,1,1,64.95,0,2,0,0,0,2,1,1
0,1382,0,2,1,44.26,1,0,1,0,0,0,1,-1
2,299,1,1,1,25.2,1,1,1,1,2,0,1,1
0,1448,0,2,0,31.67,1,2,1,0,1,1,0,1
1,191,0,2,1,30.51,0,1,1,2,2,1,0,1
0,310,1,0,0,52.12,1,1,1,1,1,2,0,1
2,1222,1,1,1,3.14,0,0,0,0,0,2,0,-1
2,1148,0,1,1,18.01,0,1,0,1,0,2,0,1
1,602,0,1,1,72.57,1,1,0,1,2,2,1,1
2,132,0,0,0,36.88,1,0,1,0,1,2,0,1
1,301,1,0,0,65.31,1,1,1,0,1,1,1,1
0,1483,0,2,1,50.2,1,2,1,2,1,0,0,-1
1,316,1,2,1,23.48,1,1,1,2,2,1,0,1
2,516,0,1,1,46.81,1,2,1,2,2,2,1,1
2,1419,0,0,0,48.44,0,0,0,1,1,0,1,1
2,1255,1,2,0,46.69,1,0,0,1,0,0,1,1
0,550,1,1,0,47.88,0,0,0,2,0,1,0,1
1,1366,1,1,0,46.98,1,2,1,2,0,1,1,1
2,1151,1,0,0,27.06,0,2,1,1,0,2,1,1
0,99,0,1,0,33.23,0,1,1,2,0,1,0,1
2,1049,0,2,0,98.45,1,2,0,1,0,0,0,1
2,199,0,0,1,57.01,1,2,0,2,0,1,0,1
0,838,0,0,1,83.51,0,1,0,2,1,0,1,1
0,1143,1,2,0,93.76,0,2,1,1,0,0,0,1
0,738,0,2,0,14.93,1,0,0,2,2,2,1,1
1,662,1,0,1,79.21,0,1,1,0,2,1,1,1
0,365,0,2,1,99.21,1,0,0,2,1,2,1,-1
0,991,0,0,1,16.0,1,0,1,1,0,1,1,1
2,1149,0,0,0,14.8,0,0,0,2,1,0,0,1
1,655,0,0,1,4.42,1,2,1,1,0,1,1,1
1,77,0,1,0,58.6,0,1,0,0,0,0,1,1
2,467,1,1,1,11.51,1,0,1,2,2,2,1,1
2,974,1,2,1,5.68,0,2,1,0,0,0,0,-1
